corso_codice;materia_codice;materia_descrizione;url;tipo;docente_codice;docente_nome;lingua;e-learning;componente_id;componente_padre;componente_radice;componente_mutuazione
992;23121;INDIVIDUI, GRUPPI E ORGANIZZAZIONI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/330231;;14722;Sarchielli Guido;Italiano;;330231;0;330231;
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/332070;;34366;Pietrantoni Luca;Italiano;;332070;0;332070;
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (1);;modulo;34366;Pietrantoni Luca;Italiano;;334293;332070;332070;378505
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (2);;modulo;42837;Massei Fabio;;;334294;332070;332070;378506
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (3);;modulo;45882;Donati Simone;;;334296;332070;332070;378507
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (4);;modulo;34366;Pietrantoni Luca;;;334297;332070;332070;
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (5);;modulo;42837;Massei Fabio;;;378511;332070;332070;378510
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (6);;modulo;34366;Pietrantoni Luca;;;405151;332070;332070;405150
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (7);;modulo;16624;Depolo Marco;;;406440;332070;332070;406439
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (8);;modulo;16624;Depolo Marco;;;378512;332070;332070;
992;70019;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE WOP-P I) (9);;modulo;;;;;416320;332070;332070;
992;56579;PROGETTAZIONE FORMATIVA NELLA FORMAZIONE PROFESSIONALE.;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/337906;;38111;Bresciani Pier Giovanni;Italiano;;337906;0;337906;337906
992;4487;SOCIOLOGIA DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/345497;;38699;Chicchi Federico;Italiano;;345497;0;345497;
992;4487;SOCIOLOGIA DEL LAVORO (1);;modulo;38699;Chicchi Federico;Italiano;;415318;345497;345497;415318
992;4487;SOCIOLOGIA DEL LAVORO (2);;modulo;49312;De Angelis Gianluca;;;415319;345497;345497;415319
992;699;MEDICINA DEL LAVORO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/345499;;601078;Farioli Andrea;Italiano;;345499;0;345499;345499
992;69949;LABORATORIO DI INGLESE SPECIALISTICO PER PSICOLOGI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377619;;;;;;377619;0;377619;411257
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I).;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/377625;;34366;Pietrantoni Luca;Italiano;;377625;0;377625;
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (1);;modulo;34366;Pietrantoni Luca;Italiano;;378505;377625;377625;378505
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (2);;modulo;42837;Massei Fabio;;;378506;377625;377625;378506
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (3);;modulo;45882;Donati Simone;;;378507;377625;377625;378507
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (4);;modulo;38213;Toderi Stefano;;;416321;377625;377625;
992;70011;METODI E STRUMENTI DI RICERCA PER LA TESI (PROVA FINALE I). (5);;modulo;42837;Massei Fabio;;;378510;377625;377625;378510
