corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
962;13724;STORIA DELL'ITALIA CONTEMPORANEA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320833;;320833
962;11850;STORIA SOCIALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320834;;320834
962;12753;STORIA DEI MOVIMENTI E DEI PARTITI POLITICI (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320837;;320837
962;13275;LINGUA LATINA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320841;;320841
962;13157;METODOLOGIA DELLA RICERCA ARCHEOLOGICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320842;;320842
962;12967;RELIGIONI DEL MONDO CLASSICO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320845;;320845
962;13753;STORIA DELLE RELIGIONI (1);;;320849
962;13722;STORIA DELL'EBRAISMO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320859;;320859
962;13338;LETTERATURA ITALIANA CONTEMPORANEA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320861;;320861
962;12324;STORIA DELLA LINGUA ITALIANA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/320863;;320863
962;27282;TIROCINIO (1);;;320930
962;27276;LABORATORIO (1);;;320931
962;27280;SEMINARI (1);;;320932
962;12355;INFORMATICA DI BASE;;;320936
962;17268;PROVA FINALE;;;320938
962;5760;PEDAGOGIA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/329290;;329290
962;10588;ESEGESI DELLE FONTI STORICHE MEDIEVALI (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339303;;339303
962;12180;STORIA DELLA STORIOGRAFIA MEDIEVALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339304;;339304
962;10327;EPIGRAFIA GRECA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339305;;339305
962;44376;ISTITUZIONI GRECHE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339306;;339306
962;10332;EPIGRAFIA ROMANA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339307;;339307
962;44377;ISTITUZIONI ROMANE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339308;;339308
962;27179;ISTITUZIONI E ANTICHIT?Ç MEDIEVALI (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339309;;339309
962;14372;STORIA DELLE DONNE NEL MEDIOEVO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339310;;339310
962;13467;STORIA DELL'ALIMENTAZIONE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339311;;339311
962;44137;STORIA DELLA CHIESA MEDIEVALE (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/339313;;339313
962;58501;STORIA E ISTITUZIONI DELLA CHIESA ORTODOSSA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/348834;;348834
962;39439;STORIA ECONOMICA E SOCIALE DEL MEDIOEVO (C.I.);;;360613
962;27563;LETTERATURA LATINA MEDIEVALE E UMANISTICA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/360619;;360619
962;39440;STORIA SOCIALE DEL MEDIOEVO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/360631;;360631
962;39584;INTRODUZIONE ALL'ETRUSCOLOGIA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/360635;;360635
962;26356;IDONEITA' LINGUA FRANCESE B - 1;;;360644
962;26338;IDONEITA' LINGUA INGLESE B - 1;;;360646
962;26350;IDONEITA' LINGUA SPAGNOLA B - 1;;;360649
962;26344;IDONEITA' LINGUA TEDESCA B - 1;;;360650
962;58623;GEOGRAFIA (ATTIVITA' INTEGRATIVA M-GGR/01);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/368118;;368118
962;58621;STORIA GRECA (ATTIVITA' INTEGRATIVA L-ANT/02);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373514;;373514
962;58624;STORIA MEDIEVALE (ATTIVITA' INTEGRATIVA M-STO/01);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373515;;373515
962;58625;STORIA MODERNA (ATTIVITA' INTEGRATIVA M-STO/02);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/373516;;373516
962;66954;CULTURA E LINGUA ARMENA (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376781;;376781
962;18123;STORIA DELLA SCIENZA E DELLE TECNICHE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376784;;376784
962;69653;STORIA DELLE UNIVERSIT?Ç NEL MEDIOEVO (1);http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/376792;;376792
