corso_codice;materia_codice;materia_descrizione;url;tipo;componente_id
8009;14511;OTTIMIZZAZIONE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366978;;366978
8009;66858;INGEGNERIA DEL SOFTWARE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366981;;366981
8009;66860;LABORATORIO DI APPLICAZIONI MOBILI;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366984;;366984
8009;37459;STRATEGIA AZIENDALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/384419;;384419
8010;28360;FISICA MATEMATICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323865;;323865
8010;7276;INFORMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323868;;323868
8010;27213;ANALISI MATEMATICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323873;;323873
8010;28368;ALGEBRA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323880;;323880
8010;28369;GEOMETRIA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323883;;323883
8010;2023;CALCOLO NUMERICO;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323885;;323885
8010;28375;FISICA MATEMATICA 2;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323891;;323891
8010;37747;ISTITUZIONI DI GEOMETRIA SUPERIORE (C.I.);;;323893
8010;540;ISTITUZIONI DI GEOMETRIA SUPERIORE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323899;modulo;323899
8010;28377;GEOMETRIA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323900;modulo;323900
8010;530;ISTITUZIONI DI ANALISI SUPERIORE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323901;;323901
8010;28382;FISICA MATEMATICA 3;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323903;;323903
8010;662;LOGICA MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323908;;323908
8010;46686;ALGORITMI DELLA TEORIA DEI NUMERI E CRITTOGRAFIA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323918;;323918
8010;28410;EQUAZIONI DIFFERENZIALI 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323944;;323944
8010;54777;GEOMETRIA PROIETTIVA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323952;;323952
8010;28442;TEORIA DEI NUMERI 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323990;;323990
8010;28446;TOPOLOGIA ALGEBRICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/323993;;323993
8010;26338;IDONEITA' LINGUA INGLESE B - 1;;;327829
8010;37529;PROBABILITA' E STATISTICA MATEMATICA 1;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/350874;;350874
8010;66676;FISICA GENERALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366497;;366497
8010;66696;COMPLEMENTI DI ALGEBRA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366549;;366549
8010;66698;COMPLEMENTI DI ANALISI MATEMATICA;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366553;;366553
8010;66701;MATEMATICA COMPUTAZIONALE;http://www.unibo.it/it/didattica/insegnamenti/insegnamento/2016/366559;;366559
